title,link,address,size,price,img
捷運旁知名純辦現成裝潢專車接送帶看,rent-detail-3384881.html,"捷運旁知名純辦現成裝潢專車接送帶看
捷運旁知名純辦現成裝潢專車接送帶看
捷運旁知名純辦現成裝潢專車接送帶看
小巨蛋　台北市-松山區 南京東路四段
辦公，樓層：7/14
20小時內更新  仲介 鄭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",140坪,"238,000元",http://p2.cdn.591.com.tw/house/active/2015/04/24/142987122472554801_128x92.jpg
純辦有隔間可至捷運,rent-detail-3324164.html,"純辦有隔間可至捷運
純辦有隔間可至捷運
純辦有隔間可至捷運
松山區　台北市-松山區 敦化北路
辦公，樓層：8/11
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",103坪,"164,800元",http://p1.cdn.591.com.tw/house/active/2015/04/27/143010669701815008_128x92.jpg
純辦大樓近捷運方正OPEN,rent-detail-3311179.html,"純辦大樓近捷運方正OPEN
純辦大樓近捷運方正OPEN
純辦大樓近捷運方正OPEN
台北市-大安區 復興南路一段
辦公，樓層：6/12
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",167坪,"267,200元",http://p2.cdn.591.com.tw/house/active/2014/12/09/141811574670542808_128x92.jpg
漂亮裝潢A級純辦隨即入駐專車接送帶看,rent-detail-3375391.html,"漂亮裝潢A級純辦隨即入駐專車接送帶看
漂亮裝潢A級純辦隨即入駐專車接送帶看
漂亮裝潢A級純辦隨即入駐專車接送帶看
台北市-大安區 敦化南路二段
辦公，樓層：19/22
20小時內更新  仲介 鄭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",86坪,"146,200元",http://p1.cdn.591.com.tw/house/active/2015/03/19/142676222077898403_128x92.jpg
雙捷運帷幕純辦漂亮裝潢專車接送帶看,rent-detail-3377814.html,"雙捷運帷幕純辦漂亮裝潢專車接送帶看
雙捷運帷幕純辦漂亮裝潢專車接送帶看
雙捷運帷幕純辦漂亮裝潢專車接送帶看
台北市-松山區 南京東路三段
辦公，樓層：17/17
20小時內更新  仲介 鄭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",104坪,"218,400元",http://p1.cdn.591.com.tw/house/active/2015/03/19/142676284641606107_128x92.jpg
純辦全層使用近捷運,rent-detail-3387496.html,"純辦全層使用近捷運
純辦全層使用近捷運
純辦全層使用近捷運
台北市-松山區 敦化北路
辦公，樓層：4/9
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",238坪,"988,000元",http://p1.cdn.591.com.tw/house/active/2015/01/23/142200298914456302_128x92.jpg
東區商圈可掛內招近捷運專車接送看屋,rent-detail-3358026.html,"東區商圈可掛內招近捷運專車接送看屋
東區商圈可掛內招近捷運專車接送看屋
東區商圈可掛內招近捷運專車接送看屋
東區商圈　台北市-大安區 忠孝東路四段
辦公，樓層：6/12
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",75坪,"150,000元",http://p2.cdn.591.com.tw/house/active/2015/05/12/143141963349102406_128x92.jpg
仁愛圓環知名大樓近捷運專車接送帶看,rent-detail-3405896.html,"仁愛圓環知名大樓近捷運專車接送帶看
仁愛圓環知名大樓近捷運專車接送帶看
仁愛圓環知名大樓近捷運專車接送帶看
台北市-大安區 仁愛路四段
辦公，樓層：7/14
20小時內更新  仲介 鄭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",137坪,"260,300元",http://p2.cdn.591.com.tw/house/active/2014/05/06/139937272817158800_128x92.jpg
附裝潢A級純辦東區商圈正中心專車接送帶看,rent-detail-3375395.html,"附裝潢A級純辦東區商圈正中心專車接送帶看
附裝潢A級純辦東區商圈正中心專車接送帶看
附裝潢A級純辦東區商圈正中心專車接送帶看
忠孝商圈　台北市-大安區 忠孝東路四段
辦公，樓層：10/18
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",50坪,"120,000元",http://p2.cdn.591.com.tw/house/active/2015/02/13/142381080336075203_128x92.jpg
敦北特區.公設低.便宜租金專車接送帶看,rent-detail-3425524.html,"敦北特區.公設低.便宜租金專車接送帶看
敦北特區.公設低.便宜租金專車接送帶看
敦北特區.公設低.便宜租金專車接送帶看
敦北特區　台北市-松山區 民生東路三段
辦公，樓層：5/7
20小時內更新  仲介 鄭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",165坪,"231,000元",http://p1.cdn.591.com.tw/house/active/2015/05/11/143132314718198608_128x92.jpg
商辦大樓方正OPEN視野採光佳,rent-detail-3311084.html,"商辦大樓方正OPEN視野採光佳
商辦大樓方正OPEN視野採光佳
商辦大樓方正OPEN視野採光佳
台北市-信義區 基隆路二段
辦公，樓層：13/17
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",213坪,"298,200元",http://p1.cdn.591.com.tw/house/active/2014/12/01/141740353920080208_128x92.jpg
高級帷幕純辦*方正*近捷運*可掛招牌,rent-detail-3387490.html,"高級帷幕純辦*方正*近捷運*可掛招牌
高級帷幕純辦*方正*近捷運*可掛招牌
高級帷幕純辦*方正*近捷運*可掛招牌
台北市-大安區 忠孝東路四段
辦公，樓層：5/12
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",86坪,"206,400元",http://p2.cdn.591.com.tw/house/active/2013/12/13/138691435074813801_128x92.jpg
純辦有隔間裝潢近捷運,rent-detail-3416403.html,"純辦有隔間裝潢近捷運
純辦有隔間裝潢近捷運
純辦有隔間裝潢近捷運
台北市-松山區 南京東路三段
辦公，樓層：8/11
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",109坪,"185,300元",http://p1.cdn.591.com.tw/house/active/2014/10/05/141248730467458405_128x92.jpg
全新頂級純辦可至捷運豪華氣派,rent-detail-3311079.html,"全新頂級純辦可至捷運豪華氣派
全新頂級純辦可至捷運豪華氣派
全新頂級純辦可至捷運豪華氣派
台北市-松山區 敦化北路
辦公，樓層：2/14
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",120坪,"288,000元",http://p2.cdn.591.com.tw/house/active/2011/01/19/129543133009425109_128x92.jpg
A級純辦方正有隔間裝潢視野採光佳,rent-detail-3387481.html,"A級純辦方正有隔間裝潢視野採光佳
A級純辦方正有隔間裝潢視野採光佳
A級純辦方正有隔間裝潢視野採光佳
台北市-大安區 忠孝東路四段
辦公，樓層：11/18
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",52坪,"120,000元",http://p1.cdn.591.com.tw/house/active/2014/03/11/139454394688423401_128x92.jpg
帷幕純辦近捷運有裝潢隔間,rent-detail-3310973.html,"帷幕純辦近捷運有裝潢隔間
帷幕純辦近捷運有裝潢隔間
帷幕純辦近捷運有裝潢隔間
台北市-大安區 仁愛路四段
辦公，樓層：14/15
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",54坪,"102,600元",http://p1.cdn.591.com.tw/house/active/2015/02/02/142286534028641801_128x92.jpg
店辦/倉庫近捷運電梯直達,rent-detail-3416398.html,"店辦/倉庫近捷運電梯直達
店辦/倉庫近捷運電梯直達
店辦/倉庫近捷運電梯直達
正東區店辦商場　台北市-大安區 忠孝東路四段
辦公，樓層：B1/12
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",107坪,"107,000元",http://p1.cdn.591.com.tw/house/active/2015/05/07/143098847501080700_128x92.jpg
帷幕純辦有隔間近捷運,rent-detail-3420857.html,"帷幕純辦有隔間近捷運
帷幕純辦有隔間近捷運
帷幕純辦有隔間近捷運
南京復興捷運　台北市-松山區 南京東路三段
辦公，樓層：3/17
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",120坪,"264,000元",http://p2.cdn.591.com.tw/house/active/2015/06/10/143391126319419309_128x92.jpg
潮州街新大樓店辦,rent-detail-3393495.html,"潮州街新大樓店辦
潮州街新大樓店辦
潮州街新大樓店辦
台北市-大安區 潮州街55巷
辦公，樓層：1/7
20小時內更新  仲介 張先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",28坪,"58,000元",http://p1.cdn.591.com.tw/house/active/2015/01/05/142044382742721800_128x92.jpg
**敦化樹海**帷幕純辦**專車帶看**,rent-detail-3393492.html,"**敦化樹海**帷幕純辦**專車帶看**
**敦化樹海**帷幕純辦**專車帶看**
**敦化樹海**帷幕純辦**專車帶看**
台北市-大安區 敦化南路二段
辦公，樓層：3/22
20小時內更新  仲介 張先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",107坪,"181,900元",http://p1.cdn.591.com.tw/house/active/2012/06/15/133976388880412205_128x92.jpg
帷幕純辦全層使用近捷運,rent-detail-3415591.html,"帷幕純辦全層使用近捷運
帷幕純辦全層使用近捷運
帷幕純辦全層使用近捷運
捷運板南線　台北市-大安區 忠孝東路四段
辦公，樓層：16/18
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",388坪,"853,600元",http://p2.cdn.591.com.tw/house/active/2015/05/07/143097476781611607_128x92.jpg
**帷幕純辦大樓**近捷運**方正**,rent-detail-3418179.html,"**帷幕純辦大樓**近捷運**方正**
**帷幕純辦大樓**近捷運**方正**
**帷幕純辦大樓**近捷運**方正**
台北市-中正區 羅斯福路二段
辦公，樓層：23/26
20小時內更新  仲介 張先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",103坪,"236,900元",http://p2.cdn.591.com.tw/house/active/2012/09/24/134847413159106408_128x92.jpg
近捷運A級帷幕純辦高級裝潢專車接送帶看,rent-detail-3384887.html,"近捷運A級帷幕純辦高級裝潢專車接送帶看
近捷運A級帷幕純辦高級裝潢專車接送帶看
近捷運A級帷幕純辦高級裝潢專車接送帶看
南京復興　台北市-松山區 復興北路
辦公，樓層：16/16
20小時內更新  仲介 鄭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",174坪,"341,040元",http://p2.cdn.591.com.tw/house/active/2015/04/24/142987177364563400_128x92.jpg
捷運旁知名純辦現成裝潢專車接送帶看,rent-detail-3384884.html,"捷運旁知名純辦現成裝潢專車接送帶看
捷運旁知名純辦現成裝潢專車接送帶看
捷運旁知名純辦現成裝潢專車接送帶看
小巨蛋　台北市-松山區 南京東路四段
辦公，樓層：14/15
20小時內更新  仲介 鄭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",173坪,"374,100元",http://p2.cdn.591.com.tw/house/active/2015/04/24/142987100602843001_128x92.jpg
純辦獨立空調新裝潢低公設專車接送帶看,rent-detail-3422996.html,"純辦獨立空調新裝潢低公設專車接送帶看
純辦獨立空調新裝潢低公設專車接送帶看
純辦獨立空調新裝潢低公設專車接送帶看
台北市-中山區 南京東路三段
辦公，樓層：5/11
20小時內更新  仲介 鄭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",140.5坪,"197,400元",http://p2.cdn.591.com.tw/house/active/2015/06/11/143399463410308505_128x92.jpg
信義區A級純辦,rent-detail-3393471.html,"信義區A級純辦
信義區A級純辦
信義區A級純辦
台北市-信義區 信義路四段
辦公，樓層：8/27
20小時內更新  仲介 張先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",272坪,"707,200元",http://p1.cdn.591.com.tw/house/active/2013/03/19/136368686144811000_128x92.jpg
純辦方正近捷運,rent-detail-3415587.html,"純辦方正近捷運
純辦方正近捷運
純辦方正近捷運
復興北路　台北市-中山區 復興北路
辦公，樓層：3/12
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",70坪,"110,000元",http://p2.cdn.591.com.tw/house/active/2015/05/07/143099189911040105_128x92.jpg
雙捷運純辦低公設可掛內招專車接送帶看,rent-detail-3436534.html,"雙捷運純辦低公設可掛內招專車接送帶看
雙捷運純辦低公設可掛內招專車接送帶看
雙捷運純辦低公設可掛內招專車接送帶看
台北市-松山區 南京東路三段
辦公，樓層：8/12
20小時內更新  仲介 鄭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",109坪,"174,400元",http://p1.cdn.591.com.tw/house/active/2014/10/27/141440805698976502_128x92.jpg
純辦有裝潢隔間近捷運,rent-detail-3423443.html,"純辦有裝潢隔間近捷運
純辦有裝潢隔間近捷運
純辦有裝潢隔間近捷運
純辦大樓　台北市-松山區 復興北路
辦公，樓層：4/16
20小時內更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",136坪,"176,800元",http://p1.cdn.591.com.tw/house/active/2015/06/11/143400460869078103_128x92.jpg
稀有全新頂級純辦,rent-detail-3393485.html,"稀有全新頂級純辦
稀有全新頂級純辦
稀有全新頂級純辦
台北市-松山區 敦化北路
辦公，樓層：2/12
20小時內更新  仲介 張先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",132坪,"316,800元",http://p2.cdn.591.com.tw/house/active/2011/01/19/129543169114833701_128x92.jpg
信義計畫區A級帷幕純辦,rent-detail-3393483.html,"信義計畫區A級帷幕純辦
信義計畫區A級帷幕純辦
信義計畫區A級帷幕純辦
台北市-信義區 松仁路
辦公，樓層：6/14
20小時內更新  仲介 張先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",300坪,"1,050,000元",http://p2.cdn.591.com.tw/house/active/2013/03/21/136385488460075201_128x92.jpg
**全新A級純辦**捷運旁**信義計畫區,rent-detail-3393479.html,"**全新A級純辦**捷運旁**信義計畫區
**全新A級純辦**捷運旁**信義計畫區
**全新A級純辦**捷運旁**信義計畫區
台北市-信義區 松高路
辦公，樓層：17/21
20小時內更新  仲介 張先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",160坪,"576,000元",http://p2.cdn.591.com.tw/house/active/2012/12/22/135615719739936808_128x92.jpg
*近忠孝東路*市府捷運站*高級純辦大樓*,rent-detail-3393476.html,"*近忠孝東路*市府捷運站*高級純辦大樓*
*近忠孝東路*市府捷運站*高級純辦大樓*
*近忠孝東路*市府捷運站*高級純辦大樓*
台北市-信義區 松高路
辦公，樓層：9/20
20小時內更新  仲介 張先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",336坪,"974,400元",http://p2.cdn.591.com.tw/house/active/2012/12/25/135643950541374604_128x92.jpg
信義計畫區A級帷幕純辦,rent-detail-3393465.html,"信義計畫區A級帷幕純辦
信義計畫區A級帷幕純辦
信義計畫區A級帷幕純辦
台北市-信義區 信義路五段
辦公，樓層：12/16
20小時內更新  仲介 張先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",370坪,"1,036,000元",http://p2.cdn.591.com.tw/house/active/2013/03/21/136385572006226907_128x92.jpg
